	velocity	Amplitude
174	-74.38053693884763	1.0200346
175	-78.28907657785354	1.0003574
176	-82.19761621685944	0.9959946
177	-86.10615585586538	1.0061606
178	-90.01469549487129	0.9970797
179	-93.92323513387721	0.9976481
180	-97.83177477288312	1.0065542
181	-101.74031441188903	0.993227
182	-105.64885405089495	1.0030279
183	-109.55739368990086	0.999703
184	-113.46593332890679	0.98412824
185	-117.3744729679127	0.99361783
186	-121.28301260691862	0.97233313
187	-125.19155224592453	0.9923684
188	-129.10009188493044	1.0114728
189	-133.00863152393634	0.9910574
190	-136.91717116294225	1.008357
191	-140.82571080194816	0.98909205
192	-144.7342504409541	1.0078341
193	-148.64279007996	0.99389315
194	-152.55132971896595	1.0123464
195	-156.45986935797185	1.0039037
196	-160.36840899697776	0.9894185
197	-164.27694863598367	0.98680013
